 ****** Running generation 0 ******
Runlength = 0
Population's average fitness: 7.88238 stdev: 6.97730
Best fitness: 84.70404 - size: (6, 15) - species 111 - id 111
Average adjusted fitness: 0.067
Mean genetic distance 3.178, standard deviation 0.312
Population of 302 members in 150 species:
   ID   age  size  fitness  adj fit  stag
    92    1     2     11.0    0.122     0
    93    1     2      7.1    0.078     0
    94    1     2      9.1    0.080     0
    95    1     2      7.5    0.056     0
    96    1     2     10.0    0.058     0
    97    1     2      2.9    0.029     1
    98    1     2     11.0    0.121     0
    99    1     2     10.0    0.115     0
   100    1     2      5.5    0.044     1
   101    1     2      2.5    0.026     0
   102    1     2     10.0    0.115     0
   103    1     2      5.4    0.031     1
   104    1     2      6.4    0.073     1
   105    1     2     85.8    0.551     0
   106    1     2      6.2    0.061     0
   107    1     2      2.4    0.027     1
   108    1     2      7.4    0.078     0
   109    1     2     10.0    0.115     0
   110    1     2      8.7    0.097     1
   111    1     2     12.1    0.122     1
   112    1     2     10.0    0.115     0
   113    1     2     11.3    0.080     0
   114    1     2     10.0    0.094     0
   115    1     2     10.0    0.102     0
   116    1     2      8.6    0.066     0
   117    1     2      9.2    0.105     0
   118    1     2      8.7    0.092     1
   119    1     2     10.0    0.115     0
   120    1     2     10.0    0.073     0
   121    1     2     10.1    0.116     0
   122    1     2     10.0    0.084     0
   123    1     2      9.5    0.077     0
   124    1     2     10.0    0.073     0
   125    1     2      6.2    0.072     1
   126    1     2      9.7    0.102     0
   127    1     2      2.2    0.025     1
   128    1     2      7.4    0.042     1
   129    1     2      4.0    0.041     1
   130    1     2      9.2    0.103     1
   131    1     2     10.0    0.115     0
   132    1     2     10.0    0.114     0
   133    1     2      2.5    0.026     0
   134    1     2     10.0    0.115     0
   135    1     2      9.7    0.101     0
   136    1     2     10.2    0.072     0
   137    1     2      9.6    0.099     0
   138    1     2     10.0    0.093     0
   139    1     2      4.8    0.041     1
   140    1     2      6.9    0.076     1
   141    1     2      3.6    0.032     0
   142    1     2     10.9    0.101     0
   143    1     2      2.3    0.025     1
   144    1     2      9.6    0.092     0
   145    1     2      2.4    0.026     0
   146    1     2     10.0    0.115     0
   147    1     2      2.3    0.025     1
   148    1     2     10.0    0.071     0
   149    1     2     10.0    0.115     0
   150    1     2      2.5    0.026     1
Total extinctions: 0
Generation time: 6.848 sec (5.367 average)
 ****** Running generation 2 ******
Runlength = 6.276827812194824
Population's average fitness: 6.58603 stdev: 5.80795
Best fitness: 82.94125 - size: (6, 15) - species 34 - id 34
Average adjusted fitness: 0.078
Mean genetic distance 3.179, standard deviation 0.313
Population of 300 members in 150 species:
   ID   age  size  fitness  adj fit  stag
  ====  ===  ====  =======  =======  ====
     1    2     2      9.9    0.083     2
     2    2     2      5.1    0.039     2
     3    2     2      4.8    0.055     2
     4    2     2      1.8    0.019     2
     5    2     2     10.0    0.069     0
     6    2     2     10.0    0.098     0
     7    2     2     10.0    0.105     0
     8    2     2     10.0    0.119     0
     9    2     2      7.8    0.055     0
    10    2     2     10.9    0.122     0
    11    2     2      4.6    0.053     2
    12    2     2      4.8    0.055     2
    13    2     2     31.7    0.191     0
    14    2     2      6.1    0.044     1
    15    2     2      2.8    0.026     1
    16    2     2     10.0    0.116     1
    17    2     2      9.8    0.087     1
    18    2     2      3.5    0.038     2
    19    2     2     10.1    0.090     0
    20    2     2      5.9    0.068     2
    21    2     2      7.6    0.067     2
    22    2     2      8.1    0.057     0
    23    2     2      1.6    0.017     2
    24    2     2      4.6    0.036     1
    25    2     2      8.0    0.086     1
    26    2     2      9.2    0.103     1
    27    2     2     10.1    0.120     0
    28    2     2      5.4    0.063     2
    29    2     2      9.9    0.119     1
    30    2     2      6.0    0.067     2
    31    2     2     10.0    0.105     0
    32    2     2      1.5    0.017     2
    33    2     2      9.8    0.075     2
    34    2     2     82.9    0.556     0
    35    2     2     10.0    0.119     0
    36    2     2      7.6    0.070     2
    37    2     2     17.3    0.112     0
    38    2     2      6.3    0.074     2
    39    2     2      2.9    0.025     2
    40    2     2     10.0    0.119     0
    41    2     2     10.0    0.118     0
    42    2     2      9.2    0.105     2
    43    2     2      9.8    0.084     1
    44    2     2     10.1    0.091     0
    45    2     2      3.8    0.039     2
    46    2     2     10.3    0.117     0
    47    2     2      3.2    0.027     2
    48    2     2      9.6    0.066     1
    49    2     2      7.7    0.091     1
    50    2     2      5.5    0.065     2
    51    2     2     10.0    0.088     0
    52    2     2     10.0    0.111     2
    53    2     2      2.8    0.025     1
    54    2     2      4.4    0.040     1
    55    2     2      5.4    0.059     2
    56    2     2     10.2    0.095     0
    57    2     2      6.8    0.072     1
    58    2     2     10.2    0.093     1
    59    2     2     10.0    0.082     0
    60    2     2      9.8    0.096     1
    61    2     2      9.0    0.098     1
    62    2     2      7.1    0.042     1
    63    2     2     10.0    0.092     0
    64    2     2     10.0    0.119     0
    65    2     2      8.9    0.063     1
    66    2     2      5.4    0.061     2
    67    2     2      5.4    0.061     2
    68    2     2     10.0    0.119     0
    69    2     2     13.3    0.089     0
    70    2     2      5.3    0.040     1
    71    2     2      1.6    0.018     2
    72    2     2      2.3    0.013     2
    73    2     2     13.4    0.158     0
    74    2     2     10.1    0.120     0
    75    2     2      4.6    0.035     1
    76    2     2      4.6    0.036     2
    77    2     2      9.9    0.119     2
    78    2     2      8.3    0.098     1
    79    2     2      1.5    0.017     2
    80    2     2      9.7    0.069     1
    81    2     2     10.0    0.119     0
    82    2     2      9.0    0.063     2
    83    2     2      9.9    0.078     1
    84    2     2     10.0    0.119     0
    85    2     2      6.1    0.071     2
    86    2     2      8.6    0.084     1
    87    2     2      5.8    0.067     2
    88    2     2      5.2    0.040     1
    89    2     2     10.6    0.122     0
    90    2     2      7.6    0.067     1
    91    2     2     10.0    0.091     0
    92    2     2     10.1    0.117     1
    93    2     2      5.3    0.059     1
    94    2     2      6.0    0.056     1
    95    2     2      5.9    0.043     1
    96    2     2     10.0    0.059     1
    97    2     2      2.0    0.020     2
    98    2     2     11.4    0.128     0
    99    2     2     10.0    0.119     0
   100    2     2      3.2    0.027     2
   101    2     2      1.7    0.018     1
   102    2     2     10.0    0.118     0
   103    2     2      3.7    0.021     2
   104    2     2      4.9    0.056     2
   105    2     2     11.5    0.136     1
   106    2     2      4.6    0.045     1
   107    2     2      1.6    0.018     2
   108    2     2      5.4    0.059     1
   109    2     2     10.0    0.119     0
   110    2     2      5.6    0.065     2
   111    2     2      9.7    0.105     2
   112    2     2     10.0    0.119     1
   113    2     2      9.1    0.066     1
   114    2     2     10.1    0.088     0
   115    2     2     10.1    0.084     0
   116    2     2      5.4    0.042     1
   117    2     2      6.2    0.071     1
   118    2     2      7.6    0.079     2
   119    2     2     10.0    0.119     0
   120    2     2     10.1    0.120     0
   121    2     2     10.4    0.122     0
   122    2     2     10.0    0.079     0
   123    2     2      8.9    0.063     1
   124    2     2     10.0    0.070     1
   125    2     2      4.6    0.054     2
   126    2     2      8.9    0.080     1
   127    2     2      1.5    0.017     2
   128    2     2      5.5    0.033     2
   129    2     2      2.9    0.029     2
   130    2     2      5.7    0.066     2
   131    2     2     10.0    0.119     0
   132    2     2      9.8    0.115     1
   133    2     2      1.7    0.018     1
   134    2     2     10.0    0.119     0
   135    2     2      9.4    0.089     1
   136    2     2     11.9    0.080     0
   137    2     2      8.8    0.080     1
   138    2     2     10.0    0.082     0
   139    2     2      9.8    0.068     0
   140    2     2      5.2    0.058     2
   141    2     2      2.4    0.023     1
   142    2     2     12.8    0.107     0
   143    2     2      1.5    0.017     2
   144    2     2     10.2    0.088     0
   145    2     2      1.7    0.018     1
   146    2     2     10.0    0.119     0
   147    2     2      1.5    0.017     2
   148    2     2      8.9    0.061     1
   149    2     2     10.2    0.121     0
   150    2     2      8.8    0.061     0
Total extinctions: 0
Generation time: 7.048 sec (5.927 average)
 ****** Running generation 3 ******
Runlength = 6.491643190383911
Population's average fitness: 7.67959 stdev: 3.73539
Best fitness: 32.26353 - size: (6, 15) - species 31 - id 31
Average adjusted fitness: 0.236
Mean genetic distance 3.179, standard deviation 0.313
Population of 300 members in 150 species:
   ID   age  size  fitness  adj fit  stag
  ====  ===  ====  =======  =======  ====
     1    3     2     10.5    0.315     0
     2    3     2     10.5    0.197     0
     3    3     2     10.4    0.291     0
     4    3     2      2.7    0.076     3
     5    3     2     10.0    0.193     1
     6    3     2      9.9    0.274     1
     7    3     2     10.0    0.190     0
     8    3     2     10.0    0.307     1
     9    3     2     10.6    0.220     0
    10    3     2     10.3    0.309     1
    11    3     2     10.4    0.303     0
    12    3     2     10.6    0.298     0
    13    3     2      2.6    0.038     1
    14    3     2      7.3    0.147     2
    15    3     2      4.0    0.103     2
    16    3     2      9.9    0.269     2
    17    3     2     10.2    0.282     0
    18    3     2      6.5    0.189     0
    19    3     2     10.2    0.292     0
    20    3     2      6.7    0.206     3
    21    3     2      9.4    0.274     0
    22    3     2      2.4    0.072     1
    23    3     2      2.5    0.073     0
    24    3     2     10.4    0.196     0
    25    3     2      9.9    0.267     2
    26    3     2     10.0    0.307     0
    27    3     2     10.1    0.309     1
    28    3     2     10.0    0.257     0
    29    3     2     10.0    0.303     0
    30    3     2      7.4    0.199     3
    31    3     2     32.3    0.653     0
    32    3     2      2.4    0.071     0
    33    3     2     10.4    0.312     0
    34    3     2      9.9    0.294     1
    35    3     2     10.0    0.306     1
    36    3     2     10.5    0.321     0
    37    3     2     12.1    0.225     1
    38    3     2      7.3    0.224     3
    39    3     2      4.4    0.102     3
    40    3     2     10.0    0.307     1
    41    3     2     10.3    0.312     0
    42    3     2     10.9    0.319     0
    43    3     2     10.0    0.210     0
    44    3     2     10.0    0.307     1
    45    3     2      5.9    0.164     3
    46    3     2     10.0    0.308     1
    47    3     2      9.9    0.244     0
    48    3     2     11.3    0.332     0
    49    3     2     11.8    0.344     0
    50    3     2      6.8    0.140     3
    51    3     2     10.2    0.270     0
    52    3     2     10.0    0.280     3
    53    3     2     10.1    0.193     0
    54    3     2      5.9    0.150     2
    55    3     2      8.5    0.208     3
    56    3     2     10.0    0.261     1
    57    3     2      9.2    0.245     2
    58    3     2      9.8    0.254     2
    59    3     2      9.4    0.206     1
    60    3     2     12.1    0.341     0
    61    3     2     12.4    0.353     0
    62    3     2     11.0    0.169     0
    63    3     2      9.9    0.257     1
    64    3     2     10.0    0.306     1
    65    3     2      9.3    0.185     2
    66    3     2      6.7    0.206     3
    67    3     2      6.8    0.208     3
    68    3     2     10.0    0.307     1
    69    3     2     13.4    0.244     0
    70    3     2     10.4    0.198     0
    71    3     2      2.7    0.076     0
    72    3     2      3.7    0.056     0
    73    3     2      9.9    0.301     1
    74    3     2     10.0    0.308     1
    75    3     2     10.4    0.195     0
    76    3     2     10.4    0.195     0
    77    3     2     10.4    0.314     0
    78    3     2      9.9    0.303     0
    79    3     2      2.4    0.071     0
    80    3     2      9.9    0.202     2
    81    3     2     10.2    0.310     0
    82    3     2      7.4    0.164     3
    83    3     2     10.0    0.247     0
    84    3     2     10.0    0.306     1
    85    3     2      7.4    0.221     3
    86    3     2     25.7    0.568     0
    87    3     2      7.0    0.206     3
    88    3     2      6.2    0.136     0
    89    3     2     10.0    0.304     1
    90    3     2     10.1    0.297     0
    91    3     2     11.9    0.338     0
    92    3     2     10.4    0.301     2
    93    3     2     10.9    0.330     0
    94    3     2      6.9    0.184     2
    95    3     2     12.8    0.235     0
    96    3     2     10.1    0.155     0
    97    3     2      3.4    0.086     0
    98    3     2      9.9    0.298     1
    99    3     2     10.0    0.306     1
   100    3     2      4.6    0.105     3
   101    3     2      2.9    0.079     0
   102    3     2     10.0    0.293     1
   103    3     2      5.9    0.091     0
   104    3     2     10.6    0.311     0
   105    3     2      8.9    0.242     2
   106    3     2     10.4    0.239     0
   107    3     2      2.6    0.076     0
   108    3     2     10.4    0.319     0
   109    3     2     10.0    0.306     1
   110    3     2      7.5    0.218     3
   111    3     2      9.8    0.265     3
   112    3     2     10.0    0.306     2
   113    3     2      2.5    0.074     2
   114    3     2     10.4    0.316     0
   115    3     2     11.2    0.328     0
   116    3     2      6.7    0.145     2
   117    3     2      7.7    0.227     2
   118    3     2     14.2    0.406     0
   119    3     2     10.0    0.306     1
   120    3     2     10.0    0.199     1
   121    3     2     10.0    0.308     1
   122    3     2     10.0    0.237     1
   123    3     2     10.7    0.201     0
   124    3     2      9.7    0.194     2
   125    3     2     10.4    0.319     0
   126    3     2     10.3    0.313     0
   127    3     2      2.5    0.073     0
   128    3     2     10.0    0.154     0
   129    3     2      4.7    0.134     0
   130    3     2      7.0    0.211     3
   131    3     2     10.0    0.306     1
   132    3     2     10.0    0.306     2
   133    3     2      2.7    0.076     0
   134    3     2     10.0    0.306     0
   135    3     2     10.0    0.287     0
   136    3     2      9.9    0.190     1
   137    3     2      9.8    0.256     0
   138    3     2      9.9    0.230     1
   139    3     2      4.8    0.110     1
   140    3     2     10.9    0.331     0
   141    3     2      3.8    0.093     0
   142    3     2      9.4    0.230     1
   143    3     2      2.5    0.075     0
   144    3     2     10.6    0.296     0
   145    3     2      2.8    0.077     0
   146    3     2     10.0    0.306     0
   147    3     2     10.6    0.200     0
   148    3     2      9.8    0.187     2
   149    3     2     10.0    0.308     1
   150    3     2      2.7    0.076     1
Total extinctions: 0
